Source,Target,Weight,Date
C97,M3216,5,2005-06-29
C97,M3220,3,2004-03-07
C97,M3282,5,2005-06-14
C97,M3320,3,2003-09-22
C97,M3350,3,2003-08-21
C97,M3355,1,2005-08-03
C97,M3368,3,2003-08-21
C97,M3371,5,2004-03-07
C97,M3379,3,2003-08-19
C97,M3427,2,2003-09-22
C97,M3433,5,2005-06-16
C97,M3446,3,2003-08-01
C97,M3466,3,2004-03-07
C97,M3522,3,2003-09-22
C97,M3538,4,2003-09-18
C97,M3612,5,2005-06-29
C97,M3756,2,2003-09-29
C97,M3807,5,2003-07-24
C97,M3825,3,2003-08-21
C97,M3875,4,2005-07-19
C97,M3925,3,2004-01-07
C97,M3936,1,2003-08-21
C97,M3954,1,2005-08-03
C97,M4040,4,2003-10-13
C97,M4043,4,2003-09-22
C97,M4056,3,2003-08-21
C97,M4123,4,2003-08-19
C97,M4131,3,2003-08-21
C97,M4135,4,2003-07-25
C97,M4216,3,2003-08-21
C97,M4298,1,2003-08-21
C97,M4306,5,2005-08-03
C97,M4330,1,2005-06-16
C97,M4345,4,2005-06-16
C97,M4356,4,2003-07-28
C116,M30,4,2005-10-17
C116,M257,4,2005-12-02
C116,M299,4,2005-10-03
C116,M313,4,2005-10-03
C116,M436,3,2005-10-03
C116,M483,4,2005-10-03
C116,M692,4,2005-10-03
C116,M886,5,2005-11-30
C116,M1073,5,2005-10-06
C116,M1144,4,2005-10-03
C116,M1145,4,2005-10-03
C116,M1174,4,2005-10-03
C116,M1180,5,2005-10-28
C116,M1256,4,2005-10-03
C116,M1289,3,2005-10-03
C116,M1470,5,2005-11-30
C116,M1542,5,2005-10-03
C116,M1615,4,2005-10-17
C116,M1682,4,2005-10-03
C116,M1754,4,2005-12-02
C116,M1798,4,2005-10-03
C116,M1843,3,2005-10-03
C116,M1877,4,2005-10-03
C116,M1962,4,2005-10-03
C116,M2152,4,2005-10-03
C116,M2290,4,2005-10-03
C116,M2389,3,2005-10-03
C116,M2452,5,2005-10-03
C116,M2660,5,2005-10-03
C116,M2782,5,2005-10-03
C116,M2862,5,2005-10-03
C116,M2913,5,2005-10-17
C116,M3058,4,2005-10-03
C116,M3079,5,2005-10-03
C116,M3282,4,2005-11-30
C116,M3433,4,2005-10-03
C116,M3610,4,2005-10-03
C116,M3650,4,2005-10-03
C116,M3684,4,2005-10-03
C116,M3756,3,2005-11-30
C116,M3825,3,2005-10-03
C116,M3938,3,2005-10-03
C116,M3962,4,2005-10-03
C116,M4123,4,2005-10-03
C116,M4306,5,2005-10-03
C126,M334,5,2005-11-04
C126,M1145,5,2005-11-04
C126,M1289,5,2005-11-04
C126,M1542,5,2005-11-04
C126,M2152,5,2005-11-04
C126,M2153,5,2005-11-04
C126,M2212,5,2005-11-04
C126,M2290,5,2005-11-04
C126,M2462,4,2005-11-04
C126,M2482,3,2005-12-07
C126,M3079,5,2005-11-04
C126,M3098,5,2005-11-04
C126,M3418,5,2005-11-04
C126,M4123,5,2005-11-04
C126,M4302,5,2005-11-04
C130,M1865,5,2005-10-31
C130,M3333,4,2005-10-31
C130,M3371,4,2005-10-31
C130,M3456,5,2005-10-19
C130,M3489,4,2005-10-31
C130,M3917,4,2005-10-31
C130,M3962,5,2005-10-31
C130,M4356,4,2005-10-31
C131,M175,2,2005-11-09
C131,M241,3,2005-11-15
C131,M313,2,2005-11-09
C131,M329,2,2005-11-09
C131,M348,3,2005-11-09
C131,M413,2,2005-11-09
C131,M482,3,2005-11-15
C131,M571,5,2005-11-09
C131,M733,2,2005-11-09
C131,M1073,4,2005-11-15
C131,M1144,3,2005-11-09
C131,M1180,3,2005-11-09
C131,M1255,3,2005-11-09
C131,M1542,2,2005-11-09
C131,M1832,2,2005-11-15
C131,M1865,5,2005-11-09
C131,M1939,3,2005-11-09
C131,M2043,2,2005-11-15
C131,M2122,4,2005-11-09
C131,M2578,3,2005-11-09
C131,M2862,5,2005-11-09
C131,M2913,4,2005-11-15
C131,M2922,3,2005-11-09
C131,M2944,3,2005-11-15
C131,M2965,5,2005-11-09
C131,M3079,4,2005-11-15
C131,M3226,3,2005-11-09
C131,M3418,3,2005-11-09
C131,M3617,3,2005-11-09
C131,M3756,3,2005-11-09
C131,M3860,3,2005-11-09
C131,M3864,3,2005-11-15
C131,M3917,3,2005-11-15
C131,M4123,2,2005-11-09
C131,M4171,2,2005-11-09
C131,M4345,1,2005-11-09
C133,M897,3,2005-12-17
C134,M28,5,2004-11-09
C134,M55,5,2005-10-08
C134,M58,5,2004-12-19
C134,M77,4,2004-12-04
C134,M118,5,2004-12-05
C134,M143,5,2004-11-09
C134,M148,5,2004-12-16
C134,M191,5,2004-11-27
C134,M270,5,2004-11-09
C134,M273,5,2005-04-05
C134,M289,4,2005-03-22
C134,M290,5,2005-01-19
C134,M295,5,2004-12-04
C134,M329,4,2004-12-04
C134,M330,5,2004-11-09
C134,M381,3,2004-11-11
C134,M393,5,2005-03-07
C134,M457,3,2004-12-04
C134,M483,5,2004-12-04
C134,M550,5,2004-12-05
C134,M564,5,2004-12-04
C134,M571,4,2004-11-09
C134,M607,5,2004-12-19
C134,M631,5,2005-10-20
C134,M658,5,2004-11-09
C134,M705,5,2004-11-09
C134,M708,4,2004-12-04
C134,M798,4,2004-12-05
C134,M808,5,2004-12-04
C134,M819,5,2004-11-09
C134,M872,5,2004-12-16
C134,M940,5,2004-12-19
C134,M962,5,2004-11-09
C134,M985,5,2004-12-04
C134,M1027,4,2004-11-09
C134,M1035,5,2004-12-30
C134,M1066,5,2004-12-04
C134,M1102,5,2004-11-09
C134,M1105,4,2004-11-27
C134,M1148,5,2004-11-27
C134,M1174,5,2004-11-10
C134,M1195,5,2004-11-09
C134,M1202,4,2004-11-09
C134,M1220,5,2004-11-07
C134,M1307,5,2004-11-29
C134,M1314,5,2004-11-27
C134,M1324,5,2004-11-09
C134,M1406,5,2004-11-27
C134,M1428,5,2004-12-12
C134,M1467,5,2004-11-11
C134,M1509,5,2004-11-09
C134,M1524,5,2004-11-29
C134,M1528,5,2004-11-09
C134,M1542,4,2004-11-09
C134,M1558,5,2004-12-04
C134,M1561,5,2005-03-26
C134,M1585,5,2004-12-04
C134,M1600,5,2005-10-04
C134,M1615,5,2004-12-04
C134,M1625,5,2004-12-04
C134,M1637,5,2004-11-09
C134,M1659,5,2004-11-09
C134,M1665,5,2005-04-29
C134,M1682,5,2005-12-02
C134,M1693,4,2004-12-04
C134,M1703,5,2004-12-16
C134,M1709,5,2004-11-09
C134,M1744,5,2004-11-29
C134,M1754,5,2004-11-10
C134,M1798,5,2004-11-09
C134,M1799,5,2004-11-27
C134,M1803,5,2004-12-04
C134,M1810,5,2004-11-10
C134,M1843,5,2004-12-05
C134,M1861,4,2004-11-09
C134,M1865,5,2005-02-05
C134,M1902,5,2004-11-09
C134,M1905,5,2004-11-09
C134,M1962,4,2004-11-11
C134,M1971,5,2004-11-27
C134,M1975,4,2004-11-09
C134,M1983,5,2004-11-09
C134,M2001,5,2004-11-09
C134,M2009,3,2004-11-09
C134,M2095,5,2004-11-09
C134,M2112,5,2005-04-19
C134,M2136,5,2004-11-09
C134,M2152,5,2004-11-27
C134,M2153,5,2004-12-05
C134,M2174,5,2004-12-04
C134,M2178,3,2004-11-11
C134,M2186,5,2004-11-09
C134,M2290,5,2004-11-09
C134,M2340,4,2004-12-04
C134,M2342,5,2004-11-26
C134,M2372,5,2004-12-29
C134,M2385,1,2004-12-04
C134,M2391,4,2004-11-11
C134,M2395,5,2004-12-04
C134,M2430,5,2004-12-04
C134,M2452,5,2004-11-09
C134,M2470,5,2004-11-27
C134,M2495,4,2004-11-11
C134,M2594,5,2004-11-29
C134,M2660,5,2004-11-29
C134,M2751,4,2004-11-09
C134,M2782,5,2004-11-09
C134,M2862,5,2004-11-09
C134,M2874,5,2005-01-23
C134,M2890,5,2004-11-09
C134,M2897,5,2004-11-09
C134,M2992,5,2004-11-11
C134,M3079,5,2004-11-09
C134,M3106,5,2004-11-27
C134,M3138,4,2005-05-02
C134,M3161,5,2004-11-27
C134,M3182,5,2004-12-05
C134,M3198,5,2004-11-27
C134,M3254,4,2004-11-09
C134,M3312,5,2004-11-09
C134,M3313,5,2004-12-05
C134,M3350,4,2004-12-04
C134,M3368,4,2004-11-09
C134,M3385,3,2004-11-07
C134,M3416,5,2004-11-29
C134,M3427,5,2004-11-27
C134,M3433,4,2004-11-09
C134,M3463,5,2004-12-04
C134,M3496,5,2004-12-04
C134,M3535,5,2005-10-02
C134,M3579,5,2004-11-14
C134,M3610,5,2004-11-27
C134,M3617,4,2004-12-16
C134,M3624,5,2005-03-22
C134,M3638,5,2004-11-28
C134,M3680,4,2004-11-09
C134,M3684,5,2004-11-27
C134,M3817,5,2004-12-04
C134,M3825,5,2004-11-28
C134,M3835,5,2004-12-19
C134,M3860,5,2004-11-27
C134,M3862,5,2004-11-09
C134,M3864,5,2005-11-04
C134,M3905,4,2004-11-28
C134,M3925,5,2004-11-09
C134,M3936,5,2004-11-27
C134,M3938,5,2004-11-09
C134,M3962,5,2004-11-09
C134,M3988,5,2004-11-09
C134,M4031,5,2004-12-04
C134,M4043,5,2004-11-11
C134,M4056,4,2004-11-09
C134,M4089,5,2004-12-05
C134,M4136,5,2004-11-09
C134,M4141,5,2004-11-09
C134,M4171,4,2004-12-19
C134,M4216,5,2004-11-09
C134,M4262,5,2004-12-05
C134,M4302,5,2004-11-27
C134,M4306,5,2004-11-09
C134,M4315,5,2005-10-21
C134,M4330,5,2004-12-04
C134,M4341,5,2004-12-04
C134,M4380,5,2004-11-09
C134,M4384,4,2004-12-19
C134,M4389,5,2004-11-11
C134,M4393,5,2005-05-16
C134,M4418,5,2004-11-09
C134,M4432,5,2004-11-29
C142,M270,4,2005-03-29
C142,M482,3,2005-11-10
C142,M886,4,2005-03-29
C142,M1134,4,2005-11-10
C142,M1998,3,2005-11-18
C142,M2033,4,2005-03-07
C142,M2166,4,2005-08-03
C142,M2809,3,2005-09-20
C142,M2913,5,2005-04-04
C142,M2955,3,2005-08-24
C142,M3282,4,2005-04-08
C142,M3917,1,2005-05-26
C142,M4315,4,2005-05-18
C149,M1482,5,2004-05-02
C149,M1905,4,2004-01-29
C149,M2016,4,2004-05-02
C149,M2310,5,2004-03-18
C149,M3385,5,2005-01-11
C158,M169,3,2005-10-18
C158,M334,4,2005-07-26
C158,M634,3,2005-12-13
C158,M709,4,2005-10-12
C158,M1023,3,2005-12-09
C158,M1435,3,2005-08-26
C158,M1709,3,2005-12-06
C158,M1951,2,2005-08-02
C158,M2342,4,2005-12-06
C158,M2572,4,2005-09-27
C158,M2809,3,2005-09-13
C158,M2893,4,2005-10-12
C158,M3210,4,2005-12-06
C158,M3938,5,2005-10-24
C164,M175,5,2005-10-10
C164,M288,3,2005-10-10
C164,M329,5,2005-10-10
C164,M406,3,2005-10-10
C164,M483,2,2005-10-10
C164,M571,5,2005-10-10
C164,M788,5,2005-10-10
C164,M789,5,2005-10-10
C164,M1180,5,2005-10-10
C164,M1202,4,2005-10-10
C164,M1561,4,2005-10-10
C164,M1571,3,2005-10-10
C164,M1700,2,2005-10-10
C164,M1744,3,2005-10-10
C164,M2102,5,2005-10-10
C164,M2612,2,2005-10-10
C164,M2782,4,2005-10-10
C164,M2913,1,2005-10-10
C164,M3085,4,2005-10-10
C164,M3541,5,2005-10-10
C164,M3860,2,2005-10-10
C164,M4123,2,2005-10-10
C164,M4159,5,2005-10-10
C164,M4306,3,2005-10-10
C164,M4392,4,2005-10-10
C168,M30,4,2005-04-28
C168,M361,5,2005-07-18
C168,M886,5,2005-05-19
C168,M1719,5,2005-06-24
C168,M3282,4,2005-05-09
C168,M3285,4,2005-05-09
C168,M3917,5,2005-06-07
C169,M191,4,2005-03-14
C169,M241,4,2005-06-30
C169,M285,3,2005-05-18
C169,M457,4,2005-05-18
C169,M483,3,2005-03-25
C169,M571,4,2005-05-18
C169,M607,4,2005-03-25
C169,M692,4,2005-05-18
C169,M708,4,2005-05-18
C169,M746,4,2005-05-18
C169,M798,4,2005-06-03
C169,M872,2,2005-07-11
C169,M937,4,2005-06-30
C169,M985,4,2005-06-30
C169,M1110,4,2005-05-18
C169,M1220,5,2005-03-04
C169,M1406,3,2005-03-25
C169,M1428,4,2005-05-18
C169,M1530,3,2005-06-30
C169,M1542,4,2005-03-25
C169,M1719,3,2005-06-30
C169,M1798,3,2005-03-25
C169,M1843,3,2005-06-03
C169,M1865,3,2005-04-29
C169,M1905,4,2005-05-18
C169,M1962,5,2005-06-03
C169,M1975,3,2005-03-25
C169,M2095,4,2005-05-18
C169,M2112,4,2005-06-30
C169,M2152,3,2005-02-22
C169,M2200,3,2005-03-28
C169,M2209,4,2005-06-03
C169,M2342,4,2005-06-03
C169,M2430,4,2005-05-18
C169,M2456,3,2005-06-30
C169,M2617,4,2005-05-18
C169,M2699,4,2005-05-18
C169,M2743,4,2005-05-18
C169,M2782,4,2005-06-30
C169,M2800,4,2005-06-03
C169,M2862,5,2005-05-18
C169,M3058,4,2005-05-18
C169,M3138,4,2005-06-03
C169,M3151,3,2005-05-18
C169,M3282,4,2005-06-06
C169,M3290,4,2005-06-30
C169,M3368,4,2005-06-03
C169,M3418,3,2005-06-03
C169,M3427,3,2005-02-22
C169,M3433,4,2005-03-25
C169,M3538,4,2005-06-03
C169,M3610,4,2005-03-25
C169,M3624,5,2005-05-18
C169,M3638,1,2005-03-25
C169,M3756,3,2005-05-18
C169,M3782,4,2005-05-18
C169,M3825,4,2005-03-25
C169,M3860,4,2005-03-25
C169,M3917,4,2005-05-18
C169,M3925,3,2005-06-03
C169,M3936,3,2005-03-25
C169,M3962,4,2005-06-30
C169,M4056,3,2005-06-03
C169,M4123,4,2005-03-25
C169,M4266,4,2005-06-12
C169,M4306,5,2005-05-18
C169,M4330,4,2005-06-03
C169,M4356,4,2005-05-18
C177,M442,4,2005-12-16
C177,M1145,2,2005-12-16
C177,M2803,5,2005-12-16
C177,M3610,3,2005-12-16
C177,M4123,3,2005-12-16
C178,M197,3,2005-07-21
C178,M3106,5,2005-07-21
C178,M3290,4,2005-07-21
C178,M4040,1,2005-07-21
C178,M4306,4,2005-07-21
C183,M30,4,2004-10-10
C183,M197,4,2004-10-03
C183,M273,3,2005-04-28
C183,M313,5,2004-09-26
C183,M334,4,2005-07-05
C183,M357,4,2004-11-25
C183,M361,4,2005-05-19
C183,M406,4,2005-07-13
C183,M457,3,2004-09-30
C183,M607,4,2004-09-26
C183,M670,4,2005-10-03
C183,M682,4,2004-10-30
C183,M758,3,2004-10-20
C183,M886,4,2005-02-09
C183,M1073,5,2005-06-25
C183,M1100,3,2004-09-30
C183,M1144,4,2004-11-25
C183,M1145,4,2004-09-26
C183,M1174,3,2004-09-26
C183,M1220,5,2004-10-03
C183,M1289,3,2004-09-26
C183,M1408,3,2004-11-08
C183,M1542,5,2004-09-26
C183,M1719,3,2005-08-30
C183,M1798,4,2004-09-26
C183,M1865,3,2005-06-21
C183,M1905,3,2004-09-26
C183,M1918,3,2004-10-21
C183,M2152,4,2004-09-26
C183,M2342,3,2005-04-28
C183,M2391,3,2004-11-19
C183,M2400,3,2004-09-26
C183,M2432,3,2004-11-29
C183,M2612,5,2005-01-02
C183,M2617,2,2004-09-26
C183,M2699,4,2004-10-04
C183,M2743,4,2004-12-05
C183,M2782,5,2004-09-26
C183,M2874,3,2005-01-24
C183,M2905,3,2004-12-13
C183,M2913,4,2005-08-30
C183,M2960,3,2004-10-20
C183,M3106,5,2004-09-26
C183,M3282,2,2005-04-14
C183,M3320,4,2004-09-30
C183,M3610,3,2004-09-26
C183,M3624,5,2004-09-26
C183,M3713,3,2005-09-12
C183,M3756,5,2004-10-10
C183,M3860,3,2004-10-10
C183,M3894,2,2005-01-19
C183,M3936,4,2004-09-26
C183,M3966,3,2005-04-28
C183,M4123,3,2004-09-30
C183,M4138,4,2005-04-08
C183,M4266,4,2004-09-26
C183,M4306,5,2004-09-26
C183,M4315,4,2005-05-22
C183,M4356,5,2004-10-10
C183,M4432,4,2004-09-26
C183,M4490,3,2004-12-23
C188,M30,3,2004-12-01
C188,M108,3,2004-12-13
C188,M111,2,2005-02-11
C188,M118,3,2005-02-11
C188,M189,4,2004-12-30
C188,M191,3,2004-12-13
C188,M199,4,2005-12-16
C188,M285,3,2005-01-03
C188,M290,4,2005-12-13
C188,M295,4,2004-12-30
C188,M312,3,2004-12-30
C188,M313,2,2004-11-19
C188,M329,4,2004-12-01
C188,M457,4,2004-10-18
C188,M468,3,2005-08-08
C188,M483,3,2005-01-19
C188,M550,3,2004-11-19
C188,M571,3,2004-11-19
C188,M607,3,2004-11-19
C188,M692,3,2004-12-30
C188,M705,3,2004-09-01
C188,M708,4,2004-12-02
C188,M758,4,2005-12-01
C188,M788,3,2004-12-02
C188,M798,4,2004-11-19
C188,M833,4,2004-08-27
C188,M872,4,2004-12-30
C188,M886,4,2005-05-27
C188,M985,3,2004-11-19
C188,M1066,3,2004-12-30
C188,M1102,4,2004-11-19
C188,M1110,3,2004-12-13
C188,M1129,4,2005-07-01
C188,M1174,4,2004-12-30
C188,M1180,3,2004-11-19
C188,M1202,5,2004-11-19
C188,M1220,4,2004-12-13
C188,M1255,4,2004-12-01
C188,M1307,3,2004-12-13
C188,M1324,4,2004-11-19
C188,M1392,2,2005-09-14
C188,M1428,4,2004-12-13
C188,M1509,4,2004-12-02
C188,M1542,2,2004-08-27
C188,M1561,4,2005-12-06
C188,M1642,3,2005-07-01
C188,M1700,3,2005-06-10
C188,M1719,3,2005-08-26
C188,M1744,4,2004-09-01
C188,M1798,4,2004-08-27
C188,M1799,4,2004-09-01
C188,M1810,4,2004-09-01
C188,M1905,4,2004-10-18
C188,M1962,3,2004-10-18
C188,M1975,3,2005-08-08
C188,M2001,3,2004-12-30
C188,M2095,3,2005-01-19
C188,M2122,3,2004-11-19
C188,M2128,4,2004-12-30
C188,M2136,3,2005-08-16
C188,M2173,3,2004-12-30
C188,M2186,4,2004-12-02
C188,M2200,3,2004-11-19
C188,M2342,4,2005-07-26
C188,M2372,4,2005-01-03
C188,M2391,3,2004-12-13
C188,M2395,3,2004-12-30
C188,M2430,4,2005-10-10
C188,M2452,4,2004-11-19
C188,M2462,4,2004-12-30
C188,M2470,3,2004-11-19
C188,M2732,4,2005-02-09
C188,M2743,4,2005-06-10
C188,M2757,3,2005-07-01
C188,M2782,5,2004-08-27
C188,M2851,4,2004-12-30
C188,M2862,4,2004-11-19
C188,M2874,4,2005-01-03
C188,M2944,4,2005-08-08
C188,M2992,3,2005-09-14
C188,M3079,3,2004-09-01
C188,M3148,3,2004-12-30
C188,M3153,4,2005-12-16
C188,M3165,3,2005-07-01
C188,M3226,3,2005-09-13
C188,M3256,3,2005-12-01
C188,M3269,4,2004-12-30
C188,M3276,4,2005-08-04
C188,M3282,3,2005-06-10
C188,M3290,4,2004-11-19
C188,M3333,3,2005-07-26
C188,M3368,3,2005-01-19
C188,M3385,3,2004-11-19
C188,M3427,3,2004-08-27
C188,M3489,4,2004-12-30
C188,M3541,4,2005-12-16
C188,M3610,3,2004-09-01
C188,M3611,3,2005-01-12
C188,M3624,3,2004-11-10
C188,M3638,3,2004-12-13
C188,M3648,4,2004-12-30
C188,M3650,3,2004-09-01
C188,M3715,3,2004-12-30
C188,M3756,3,2004-12-13
C188,M3825,3,2004-11-19
C188,M3840,3,2004-12-30
C188,M3860,3,2004-12-13
C188,M3864,4,2005-12-01
C188,M3893,3,2004-12-13
C188,M3905,4,2004-12-13
C188,M3917,3,2005-06-10
C188,M3925,3,2004-12-13
C188,M3938,4,2004-11-19
C188,M3962,4,2004-11-19
C188,M4043,3,2004-12-13
C188,M4089,3,2004-12-30
C188,M4109,3,2005-08-16
C188,M4123,4,2004-12-02
C188,M4159,3,2004-12-30
C188,M4207,4,2005-12-01
C188,M4266,2,2004-11-19
C188,M4306,4,2004-09-01
C188,M4315,3,2005-09-13
C188,M4356,3,2004-12-13
C188,M4389,3,2004-12-02
C188,M4392,4,2004-12-30
C188,M4432,4,2004-09-01
C188,M4490,3,2004-09-01
C188,M4492,3,2005-12-16
C189,M2200,4,2005-08-10
C189,M3427,4,2005-08-10
C189,M3638,5,2005-08-10
C189,M4432,5,2005-08-10
C192,M111,3,2004-03-21
C192,M213,4,2003-07-13
C192,M280,4,2003-08-31
C192,M331,4,2004-01-10
C192,M443,4,2003-07-13
C192,M457,4,2004-09-06
C192,M482,4,2003-08-31
C192,M918,4,2003-07-20
C192,M954,3,2004-01-24
C192,M1145,3,2004-01-10
C192,M1220,3,2005-01-30
C192,M1266,4,2004-08-14
C192,M1394,3,2002-10-28
C192,M1428,3,2003-08-31
C192,M1470,5,2003-11-01
C192,M1479,3,2005-01-30
C192,M1759,4,2004-01-10
C192,M1800,2,2004-08-14
C192,M2015,2,2003-07-13
C192,M2269,4,2004-09-06
C192,M2372,3,2005-01-30
C192,M2391,2,2004-08-14
C192,M2478,3,2002-08-19
C192,M2800,4,2002-10-14
C192,M3153,4,2002-07-20
C192,M3385,4,2004-01-10
C192,M3466,2,2002-10-28
C192,M3626,4,2003-08-31
C192,M3742,3,2003-02-24
C192,M3756,5,2003-07-13
C192,M3824,3,2003-10-19
C192,M3860,3,2004-01-10
C192,M3926,3,2004-08-14
C192,M3935,3,2003-08-31
C192,M3962,4,2004-01-10
C192,M4080,4,2003-10-19
C192,M4159,4,2003-07-20
C192,M4287,3,2003-07-20
C192,M4345,3,2003-11-27
C192,M4352,3,2003-10-19
C192,M4356,4,2003-07-13
C192,M4420,3,2005-01-23
C192,M4432,3,2004-01-10
C192,M4472,3,2004-08-14
C195,M143,4,2005-05-14
C195,M175,5,2005-07-08
C195,M191,5,2005-06-24
C195,M285,3,2005-08-05
C195,M313,3,2005-08-09
C195,M329,2,2005-11-01
C195,M457,5,2005-08-08
C195,M468,3,2005-08-09
C195,M494,4,2005-08-09
C195,M571,5,2005-05-14
C195,M658,2,2005-08-18
C195,M705,2,2005-08-18
C195,M734,3,2005-05-14
C195,M788,2,2005-05-14
C195,M798,4,2005-05-14
C195,M886,4,2005-07-15
C195,M937,5,2005-08-01
C195,M985,2,2005-05-14
C195,M1066,4,2005-08-05
C195,M1180,5,2005-05-14
C195,M1202,4,2005-05-14
C195,M1220,5,2005-06-30
C195,M1307,3,2005-05-14
C195,M1324,5,2005-07-08
C195,M1428,3,2005-08-18
C195,M1625,5,2005-05-14
C195,M1642,4,2005-07-08
C195,M1682,3,2005-05-27
C195,M1744,4,2005-05-16
C195,M1798,4,2005-08-02
C195,M1799,4,2005-08-05
C195,M1810,3,2005-05-14
C195,M1865,4,2005-07-15
C195,M1890,4,2005-05-14
C195,M1962,2,2005-07-15
C195,M1974,4,2005-07-20
C195,M2095,3,2005-10-17
C195,M2112,4,2005-07-15
C195,M2114,5,2005-09-30
C195,M2122,4,2005-08-09
C195,M2152,2,2005-08-02
C195,M2252,3,2005-05-14
C195,M2342,4,2005-05-31
C195,M2372,5,2005-07-08
C195,M2430,5,2005-05-14
C195,M2452,5,2005-05-14
C195,M2568,4,2005-10-24
C195,M2578,4,2005-07-28
C195,M2660,5,2005-08-01
C195,M2755,3,2005-08-18
C195,M2782,5,2005-05-14
C195,M2851,4,2005-10-17
C195,M2862,5,2005-05-14
C195,M3017,2,2005-05-14
C195,M3058,4,2005-05-16
C195,M3085,2,2005-05-14
C195,M3151,4,2005-05-31
C195,M3165,3,2005-10-25
C195,M3198,2,2005-05-27
C195,M3282,4,2005-07-15
C195,M3290,5,2005-08-02
C195,M3371,3,2005-05-14
C195,M3405,5,2005-10-13
C195,M3414,2,2005-08-02
C195,M3427,1,2005-06-06
C195,M3446,5,2005-08-29
C195,M3489,4,2005-08-18
C195,M3610,4,2005-08-02
C195,M3624,3,2005-08-05
C195,M3756,2,2005-07-15
C195,M3817,3,2005-10-17
C195,M3825,2,2005-08-18
C195,M3860,3,2005-07-15
C195,M3862,1,2005-07-08
C195,M3864,5,2005-08-18
C195,M3893,3,2005-07-11
C195,M3917,5,2005-06-27
C195,M3938,4,2005-08-18
C195,M4306,5,2005-05-14
C195,M4345,1,2005-07-15
C195,M4356,4,2005-07-15
C195,M4432,2,2005-07-15
C195,M4472,4,2005-07-15
C199,M30,5,2005-04-12
C199,M111,4,2005-04-06
C199,M143,4,2005-04-05
C199,M175,4,2005-02-08
C199,M191,4,2005-02-15
C199,M197,3,2005-02-15
C199,M273,4,2005-04-14
C199,M285,4,2005-05-03
C199,M290,3,2005-03-24
C199,M313,4,2005-02-08
C199,M329,5,2005-04-06
C199,M330,4,2005-05-05
C199,M331,5,2005-03-24
C199,M353,4,2005-11-09
C199,M367,4,2005-04-12
C199,M393,5,2005-11-09
C199,M442,5,2005-04-05
C199,M457,5,2005-02-15
C199,M483,5,2005-02-08
C199,M494,3,2005-04-06
C199,M528,5,2005-12-08
C199,M571,5,2005-02-08
C199,M636,3,2005-04-06
C199,M692,4,2005-02-08
C199,M705,3,2005-05-05
C199,M708,4,2005-02-08
C199,M746,4,2005-08-07
C199,M759,3,2005-05-05
C199,M788,5,2005-04-06
C199,M789,4,2005-04-05
C199,M798,4,2005-04-12
C199,M829,4,2005-04-06
C199,M851,3,2005-11-09
C199,M886,5,2005-08-18
C199,M985,2,2005-05-03
C199,M1027,4,2005-10-04
C199,M1066,3,2005-04-06
C199,M1096,3,2005-04-05
C199,M1102,4,2005-04-19
C199,M1123,4,2005-04-05
C199,M1148,4,2005-02-15
C199,M1175,5,2005-07-06
C199,M1180,4,2005-02-08
C199,M1202,5,2005-02-08
C199,M1220,4,2005-02-15
C199,M1255,4,2005-02-22
C199,M1295,4,2005-02-22
C199,M1307,4,2005-02-08
C199,M1324,5,2005-03-26
C199,M1425,4,2005-04-12
C199,M1428,4,2005-02-08
C199,M1509,5,2005-02-08
C199,M1542,3,2005-02-08
C199,M1561,4,2005-03-24
C199,M1571,5,2005-04-12
C199,M1585,3,2005-11-09
C199,M1637,4,2005-04-12
C199,M1642,4,2005-11-09
C199,M1682,4,2005-04-12
C199,M1744,3,2005-09-02
C199,M1754,4,2005-02-15
C199,M1798,4,2005-04-06
C199,M1810,4,2005-10-04
C199,M1837,4,2005-10-04
C199,M1890,2,2005-05-03
C199,M1901,4,2005-02-22
C199,M1905,4,2005-02-08
C199,M1962,5,2005-02-15
C199,M2051,4,2005-02-08
C199,M2095,4,2005-02-08
C199,M2112,4,2005-02-15
C199,M2122,4,2005-02-22
C199,M2128,4,2005-04-12
C199,M2137,3,2005-05-05
C199,M2139,4,2005-03-24
C199,M2149,4,2005-04-12
C199,M2163,4,2005-03-24
C199,M2173,4,2005-04-12
C199,M2178,4,2005-04-06
C199,M2186,4,2005-11-09
C199,M2252,4,2005-04-12
C199,M2340,4,2005-04-06
C199,M2342,4,2005-04-06
C199,M2372,4,2005-02-15
C199,M2375,4,2005-02-22
C199,M2386,3,2005-04-12
C199,M2391,3,2005-02-15
C199,M2452,3,2005-02-15
C199,M2456,4,2005-04-05
C199,M2462,4,2005-02-08
C199,M2470,4,2005-02-22
C199,M2518,4,2005-04-12
C199,M2595,4,2005-04-12
C199,M2612,4,2005-02-08
C199,M2617,3,2005-02-08
C199,M2699,5,2005-05-10
C199,M2711,2,2005-04-06
C199,M2734,4,2005-11-09
C199,M2755,5,2005-09-02
C199,M2757,4,2005-10-04
C199,M2782,5,2005-02-22
C199,M2851,5,2005-04-12
C199,M2862,5,2005-04-05
C199,M2874,5,2005-02-15
C199,M2900,3,2005-04-06
C199,M2922,4,2005-02-22
C199,M3015,3,2005-09-13
C199,M3047,4,2005-11-09
C199,M3058,4,2005-05-03
C199,M3151,5,2005-02-22
C199,M3165,5,2005-04-06
C199,M3174,4,2005-04-08
C199,M3182,4,2005-04-06
C199,M3232,4,2005-05-03
